	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_REGULATION_OF_HYDROLASE_ACTIVITY	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	0	0	5	40	0	0	0	15	33	16	0	36	0	0	0	25	0	6	0	0	0	0	31	31	0	0	36	0	10	0	0	0	0
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0
GO_REGULATION_OF_IMMUNE_RESPONSE	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0
GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0	0	34	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INFLAMMATORY_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INSULIN_SECRETION	3	0	10	8	7	0	0	0	0	4	17	14	4	4	15	0	0	0	0	0	0	0	0	0	0	0	19	10	0	17	19	0	9	0	13	0	0	12	7	9	12	9	0	0	13	0	13	13	8	15	2	0	13	0	0	0	0	5	9
GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INTESTINAL_ABSORPTION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INTESTINAL_CHOLESTEROL_ABSORPTION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	5	7	19	17	16	0	0	0	9	7	36	21	10	0	26	0	0	0	0	0	0	0	9	0	8	5	28	17	0	27	41	4	20	11	23	6	12	29	21	9	25	16	12	0	28	0	28	28	22	31	0	0	20	7	0	5	7	13	14
GO_REGULATION_OF_ION_TRANSPORT	7	8	23	22	23	0	6	0	13	10	50	28	12	0	33	0	6	0	0	0	0	0	14	6	12	8	37	25	0	35	52	7	26	13	30	8	14	41	25	13	30	21	14	0	35	0	36	36	29	41	0	0	28	10	0	6	9	18	17
GO_REGULATION_OF_JUN_KINASE_ACTIVITY	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	2	0	0	0	5
GO_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_REGULATION_OF_KIDNEY_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	3	0	0	4	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	5	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_MIGRATION	0	0	7	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	9	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	3	0	0	0	0	0	3	0	7	0	0	8	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	4	4	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPID_KINASE_ACTIVITY	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPID_LOCALIZATION	3	0	0	0	0	0	2	0	4	3	0	0	0	0	8	0	5	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	7	0	0	0	0	4	0	0	0	2	0	0	0	0	7	11	0	2	0	0	4	4	0	0	0
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LIPID_TRANSPORT	3	0	0	0	0	0	2	0	4	3	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	3	6	0	0	0	7	0	5	0	6	0	0	6	0	4	0	0	0	0	6	0	0	0	7	11	0	2	0	0	4	3	0	0	0
GO_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	3	0	0	2	0	0	0	3	3	0	0	2	0	0	0	0	0	0
GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	2	0	3	0	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0	0	4	0	2	0	0	0	0	0	0	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	3	0	0	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LYASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	3	0	0	2	0	5	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MACROAUTOPHAGY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
GO_REGULATION_OF_MACROPHAGE_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MACROPHAGE_MIGRATION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MAPK_CASCADE	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	28	0	0	0	21	9	0	0	0	0	0	17	0	0	0	0	0	0	0	0	4	5	0	0	0	0	8	0	0
GO_REGULATION_OF_MAP_KINASE_ACTIVITY	0	0	0	0	0	2	0	0	0	0	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	15	0	0	6	14	5	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	3	15	0	0	0	5	0	0
GO_REGULATION_OF_MAST_CELL_ACTIVATION	0	0	3	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0
GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MEMBRANE_DEPOLARIZATION	0	0	0	0	2	0	0	0	0	2	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	2	4	0	0	5	0	0	0	0	0	0	3	3	0	0	0	3	2	0	0	0	4	0
GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MEMBRANE_POTENTIAL	7	0	16	15	14	0	0	4	9	7	44	26	12	0	32	0	0	0	0	0	0	0	8	5	7	6	30	17	0	32	41	6	16	13	31	6	11	30	21	12	24	18	10	0	25	0	29	29	22	25	0	4	23	8	0	0	7	16	13
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION	0	0	0	0	3	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	2	0	3	0	3	3	3	0	0	0	2	0	0	0	0	3	3	0	0	0	3	0	0	0	0	2	0
GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_METAL_ION_TRANSPORT	4	0	14	9	13	0	0	0	9	8	21	14	7	0	20	0	4	0	0	0	0	0	8	0	7	3	21	15	0	15	26	0	12	9	19	0	8	25	16	0	19	10	8	0	17	0	18	18	15	23	0	0	16	7	0	0	0	7	11
GO_REGULATION_OF_METANEPHROS_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	0	3	0	0	2	0	0	0	0	0	6	4	4	3	6	0	0	0	0	0	0	0	3	0	0	0	4	8	0	4	6	0	0	0	3	2	2	4	2	2	3	4	5	0	7	0	3	0	0	3	2	0	4	0	0	0	2	3	5
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	0	0	0	0	7	0	0	0	0	0	13	10	0	5	8	0	0	0	0	2	0	0	6	0	0	0	0	11	0	10	15	0	0	0	0	0	5	0	0	0	0	8	6	0	17	0	0	0	0	11	2	0	10	5	0	0	0	0	8
GO_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0	0	0	0	5	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	5	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	4	0	0	0	0	0
GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2	3	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION	0	0	3	2	3	0	0	0	0	0	4	3	0	3	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	4	5	0	3	3	0	0	0	4	0	0	0	0	0	0	7	0	0	0	3	6	0	0	3	0	0	0	0	0	3
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0	0	0	3	5	0	0	0	0	0	5	5	0	3	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	6	8	0	4	4	0	0	3	4	3	0	0	0	0	0	9	0	0	0	4	8	0	0	0	2	0	0	0	0	3
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0
GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	0	2	0	0	2	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	2
GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0	0	3	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	8	0	0	4	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	6
GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3
GO_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	0	0	0	0	0	0	0	0	0	2	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_ADAPTATION	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_CONTRACTION	0	0	0	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	5	10	0	5	0	6	0	0	7	0	2	7	0	0	0	0	0	0	2	8	0	0	0	3	0	0
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	0	0	0	6	6	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	9	5	13	0	7	0	7	0	0	9	0	2	10	0	0	9	0	0	0	0	9	4	0	0	0	0	0
GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0	16	31	16	19	0	0	5	22	0	50	37	23	0	35	0	9	0	0	4	0	8	11	6	13	5	36	41	0	45	44	9	27	14	49	0	20	54	17	20	32	32	0	4	52	0	31	41	30	36	0	10	41	14	10	8	0	20	22
GO_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	2	0	0	3	0	0	2	3	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	9	0	0	7	0	0	5	7	0	0	0	0	6	0	0	0	0	0	9	3	0	0	0	0	0
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	5	0	0	0	2	4	0	5	0	4	5	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEUROBLAST_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	3	0	3	0	2	6	0	2	3	0	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0	0
GO_REGULATION_OF_NEURON_DIFFERENTIATION	0	10	25	13	16	0	0	0	18	7	42	29	15	10	26	0	6	0	0	0	0	7	9	0	11	4	28	33	0	33	33	7	23	9	38	0	17	43	14	18	28	26	0	0	44	0	22	35	23	28	0	8	32	11	8	0	0	13	15
