TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
MEIS2	VOPP1	-0.078859	33.62	-6.2E-01	rgb( 83,135,241)	1.6525	None
MSX1	SLC6A12	0.078859	33.62	0.623	rgb(224, 98, 99)	1.6525	None
NR4A3	NEFM	0.078859	33.62	0.625	rgb(224, 98, 99)	1.6525	None
AHRR	LOC286189	-0.078859	33.62	-6.2E-01	rgb( 83,136,240)	1.6525	2,2
FOXE3	IL18	-0.07845	33.61	-6.1E-01	rgb( 85,137,240)	1.6523	None
FOXL1	CPLX2	0.07845	33.61	0.606	rgb(224,101,102)	1.6523	None
FOXL1	SDC4	0.07845	33.61	0.608	rgb(224,101,102)	1.6523	None
HSF4	LINC00907	-0.07845	33.61	-6.1E-01	rgb( 84,136,240)	1.6523	None
SATB2	CYP2B7P1	0.07845	33.61	0.614	rgb(224,100,101)	1.6523	2,2
SHOX2	AK091265	0.07845	33.61	0.611	rgb(224,100,102)	1.6523	2,2
TFAP2A	ID4	-0.07845	33.61	-6.1E-01	rgb( 86,137,240)	1.6523	None
FOXL1	TFPI2	-0.07804	33.6	-6.0E-01	rgb( 86,137,240)	1.6521	None
GFI1	ATP2B2	0.07804	33.6	0.604	rgb(224,102,103)	1.6521	None
MSX2	S100A1	0.07804	33.6	0.6	rgb(224,102,104)	1.6521	None
PAX3	CERS6-AS1	0.07804	33.6	0.596	rgb(224,103,104)	1.6521	None
PAX6	IRX1	0.07804	33.6	0.595	rgb(224,103,105)	1.6521	None
RORC	TEAD1	-0.07804	33.6	-6.0E-01	rgb( 86,137,240)	1.6521	None
FOS	IRX2	-0.077631	33.59	-5.9E-01	rgb( 89,139,239)	1.6519	None
HOXB3	ATP1A2	0.077631	33.59	0.585	rgb(223,105,106)	1.6519	None
IRF8	HTR7	0.077631	33.59	0.587	rgb(223,105,106)	1.6519	None
SOHLH2	CCDC108	-0.077631	33.59	-5.9E-01	rgb( 89,139,239)	1.6519	2,2
ALX1	S100A1	-0.077222	33.58	-5.8E-01	rgb( 90,140,239)	1.6517	None
ALX1	SOCS1	-0.077222	33.58	-5.8E-01	rgb( 91,140,239)	1.6517	None
BHLHE40	TMEM51	-0.077222	33.58	-5.8E-01	rgb( 92,141,239)	1.6517	None
FOXC1	ENPP2	0.077222	33.58	0.582	rgb(223,106,107)	1.6517	None
FOXE3	CCDC152	0.077222	33.58	0.579	rgb(223,106,108)	1.6517	None
MAF	RASAL1	-0.077222	33.58	-5.8E-01	rgb( 91,141,239)	1.6517	None
RFX6	XIRP1	-0.077222	33.58	-5.8E-01	rgb( 91,140,239)	1.6517	None
DMBX1	FOXE3	-0.076813	33.57	-5.7E-01	rgb( 92,141,239)	1.6515	None
FOXC1	TCTEX1D1	0.076813	33.57	0.568	rgb(223,109,110)	1.6515	None
GFI1	CA3	-0.076813	33.57	-5.7E-01	rgb( 94,142,239)	1.6515	None
HOXB9	SSTR2	0.076813	33.57	0.568	rgb(223,108,110)	1.6515	None
LHX8	NPFFR2	0.076813	33.57	0.565	rgb(223,109,110)	1.6515	None
UNCX	HOXB5	0.076813	33.57	0.572	rgb(223,108,109)	1.6515	None
EBF3	DPYD	0.076404	33.56	0.559	rgb(223,110,111)	1.6513	None
ELF4	SMIM6	0.076404	33.56	0.563	rgb(223,109,111)	1.6513	None
FOXE3	FLI1	-0.076404	33.56	-5.6E-01	rgb( 96,144,238)	1.6513	None
GATA3	ACADL	0.076404	33.56	0.563	rgb(223,109,111)	1.6513	None
HOXB2	SCRT1	0.076404	33.56	0.564	rgb(223,109,110)	1.6513	None
JUNB	RGS17	0.076404	33.56	0.557	rgb(223,111,112)	1.6513	None
JUNB	STX1B	0.076404	33.56	0.558	rgb(223,110,112)	1.6513	None
RORC	ADAMTSL1	-0.076404	33.56	-5.6E-01	rgb( 96,143,238)	1.6513	None
SATB2	LOC389332	-0.076404	33.56	-5.6E-01	rgb( 95,143,238)	1.6513	2,2
FOXE3	SH2D3C	0.075995	33.55	0.545	rgb(223,113,114)	1.6511	None
GLI2	GALNT14	0.075995	33.55	0.55	rgb(223,112,113)	1.6511	None
HIF1A	RRAD	-0.075995	33.55	-5.5E-01	rgb( 98,145,238)	1.6511	None
HOXB5	NLRP3	0.075995	33.55	0.549	rgb(223,112,113)	1.6511	None
PAX4	ITGAV	-0.075995	33.55	-5.5E-01	rgb( 97,144,238)	1.6511	None
PBX3	TGFA	0.075995	33.55	0.554	rgb(223,111,112)	1.6511	None
PITX1	SAMD11	-0.075995	33.55	-5.5E-01	rgb( 97,144,238)	1.6511	None
SATB2	ATOH7	-0.075995	33.55	-5.5E-01	rgb( 97,144,238)	1.6511	None
SHOX2	PRRT4	-0.075995	33.55	-5.5E-01	rgb( 97,144,238)	1.6511	None
SOX4	CPLX2	-0.075995	33.55	-5.5E-01	rgb( 98,145,238)	1.6511	None
ZIC3	P2RX1	0.075995	33.55	0.553	rgb(223,111,112)	1.6511	None
GATA2	CDH5	-0.075585	33.54	-5.4E-01	rgb(100,146,238)	1.6509	None
HOXB9	PCSK1	0.075585	33.54	0.54	rgb(223,114,115)	1.6509	None
MSX2	GRAMD1C	0.075585	33.54	0.542	rgb(223,113,115)	1.6509	None
NKX2-2	ELFN2	0.075585	33.54	0.54	rgb(223,114,115)	1.6509	None
PBX3	FOXE3	0.075585	33.54	0.535	rgb(223,115,116)	1.6509	None
RFX4	HPCA	0.075585	33.54	0.537	rgb(223,114,116)	1.6509	None
SIX2	SH3GL2	0.075585	33.54	0.544	rgb(223,113,114)	1.6509	None
ARX	SYP	-0.075176	33.53	-5.3E-01	rgb(103,147,237)	1.6507	None
HOXD3	ITGA2	-0.075176	33.53	-5.3E-01	rgb(101,147,237)	1.6507	None
MAF	PCBP3	-0.075176	33.53	-5.3E-01	rgb(102,147,237)	1.6507	None
RFX6	MIR7-3HG	0.075176	33.53	0.532	rgb(223,115,116)	1.6507	None
SP5	ARHGAP22	-0.075176	33.53	-5.3E-01	rgb(101,147,237)	1.6507	None
TBX2	LMCD1	0.075176	33.53	0.526	rgb(223,117,118)	1.6507	None
FEV	LRTM1	-0.074767	33.52	-5.2E-01	rgb(105,149,237)	1.6505	None
GLI2	ST8SIA1	0.074767	33.52	0.522	rgb(223,117,118)	1.6505	None
HOXD4	RSAD2	0.074767	33.52	0.518	rgb(223,118,119)	1.6505	None
LHX8	HIVEP3	0.074767	33.52	0.524	rgb(223,117,118)	1.6505	None
MYCN	TCN1	-0.074767	33.52	-5.2E-01	rgb(104,148,237)	1.6505	None
SP5	FAM150B	0.074767	33.52	0.521	rgb(223,118,119)	1.6505	2,2
TFCP2L1	SLC7A14	0.074767	33.52	0.522	rgb(223,117,118)	1.6505	None
BCL6	RTL1	-0.074358	33.51	-5.1E-01	rgb(107,150,236)	1.6503	None
ETV5	SLC35D3	-0.074358	33.51	-5.1E-01	rgb(107,150,236)	1.6503	None
FEV	TPCN1	-0.074358	33.51	-5.1E-01	rgb(107,150,236)	1.6503	None
NHLH1	SYNPO	0.074358	33.51	0.512	rgb(223,119,120)	1.6503	None
SOX9	MYH6	0.074358	33.51	0.506	rgb(223,120,121)	1.6503	None
DMBX1	WNT2B	0.073949	33.5	0.498	rgb(222,122,123)	1.6501	None
FOXC1	SLC34A2	0.073949	33.5	0.504	rgb(223,121,122)	1.6501	None
GLI1	PTGER4	-0.073949	33.5	-5.0E-01	rgb(108,151,236)	1.6501	None
INSM1	MAPK15	-0.073949	33.5	-5.0E-01	rgb(108,151,236)	1.6501	None
KLF10	SLC38A3	-0.073949	33.5	-5.0E-01	rgb(108,151,236)	1.6501	None
ESRRB	CPA4	-0.07354	33.49	-4.9E-01	rgb(110,152,236)	1.6499	None
FOSB	LOXL4	0.07354	33.49	0.488	rgb(222,124,125)	1.6499	None
FOXE3	TSHZ1	0.07354	33.49	0.494	rgb(222,123,124)	1.6499	None
HIVEP3	FAM95A	0.07354	33.49	0.489	rgb(222,124,125)	1.6499	2,2
HOXB2	SST	0.07354	33.49	0.49	rgb(222,123,124)	1.6499	None
HOXB3	HSD17B2	-0.07354	33.49	-4.9E-01	rgb(111,153,236)	1.6499	None
MAFF	DCC	0.07354	33.49	0.494	rgb(222,123,124)	1.6499	None
NR4A2	MCAM	0.07354	33.49	0.487	rgb(222,124,125)	1.6499	None
SIX1	HAND1	-0.07354	33.49	-4.9E-01	rgb(110,152,236)	1.6499	None
SOX3	LRRIQ1	0.07354	33.49	0.493	rgb(222,123,124)	1.6499	None
SP5	MAGED4B	-0.07354	33.49	-4.9E-01	rgb(111,153,236)	1.6499	None
ZFP92	IL8	-0.07354	33.49	-4.9E-01	rgb(112,153,235)	1.6499	2,2
ASCL1	ANK1	0.073131	33.48	0.476	rgb(222,126,127)	1.6497	None
FOSL1	TNC	0.073131	33.48	0.483	rgb(222,125,126)	1.6497	None
FOXA2	AK5	0.073131	33.48	0.485	rgb(222,124,125)	1.6497	None
GLIS3	ANO9	-0.073131	33.48	-4.8E-01	rgb(112,153,235)	1.6497	None
MYCN	KIRREL2	0.073131	33.48	0.481	rgb(222,125,126)	1.6497	None
RUNX1	CNIH2	-0.073131	33.48	-4.8E-01	rgb(112,153,235)	1.6497	None
HOXA9	GPR115	-0.072721	33.47	-4.7E-01	rgb(116,156,235)	1.6495	2,2
HOXB2	FGF1	0.072721	33.47	0.47	rgb(222,127,128)	1.6495	None
IRX2	MATN1-AS1	0.072721	33.47	0.474	rgb(222,126,127)	1.6495	None
LHX1	EDN3	-0.072721	33.47	-4.7E-01	rgb(116,155,235)	1.6495	None
NKX2-2	SLCO3A1	0.072721	33.47	0.474	rgb(222,126,127)	1.6495	None
RARB	POU3F2	-0.072721	33.47	-4.7E-01	rgb(115,155,235)	1.6495	None
RFX3	PAPSS2	0.072721	33.47	0.472	rgb(222,127,128)	1.6495	None
SOX9	IFFO2	-0.072721	33.47	-4.7E-01	rgb(115,155,235)	1.6495	None
TFCP2L1	TSGA10IP	0.072721	33.47	0.474	rgb(222,126,127)	1.6495	None
ZIC3	OXTR	0.072721	33.47	0.47	rgb(222,127,128)	1.6495	None
EHF	CYP4X1	-0.072312	33.46	-4.6E-01	rgb(117,156,234)	1.6493	None
FOXO1	PIK3IP1	0.072312	33.46	0.456	rgb(222,130,131)	1.6493	None
HOXB3	RGS17	-0.072312	33.46	-4.6E-01	rgb(117,156,235)	1.6493	None
NHLH1	OLIG3	-0.072312	33.46	-4.6E-01	rgb(118,157,234)	1.6493	None
UNCX	KANK2	0.072312	33.46	0.456	rgb(222,130,131)	1.6493	None
ZFHX2	IL31RA	-0.072312	33.46	-4.6E-01	rgb(116,156,235)	1.6493	None
ARX	PLIN5	0.071903	33.45	0.449	rgb(222,131,132)	1.6491	None
ELF4	TXNIP	0.071903	33.45	0.446	rgb(222,132,133)	1.6491	None
FEV	IMPG1	-0.071903	33.45	-4.5E-01	rgb(119,157,234)	1.6491	None
HOXB5	CALCA	0.071903	33.45	0.448	rgb(222,132,132)	1.6491	None
IRX3	MAF	0.071903	33.45	0.452	rgb(222,131,132)	1.6491	None
KLF10	LRRTM1	-0.071903	33.45	-4.5E-01	rgb(119,157,234)	1.6491	None
NEUROD1	NFASC	0.071903	33.45	0.448	rgb(222,131,132)	1.6491	None
NR2F1	RMST	-0.071903	33.45	-4.5E-01	rgb(119,157,234)	1.6491	None
SIX2	LOC541471	-0.071903	33.45	-4.5E-01	rgb(120,158,234)	1.6491	2,2
SOX1	SYNPO2	-0.071903	33.45	-4.5E-01	rgb(119,157,234)	1.6491	None
TFAP2B	LAMB3	0.071903	33.45	0.452	rgb(222,131,132)	1.6491	None
ATF5	PLEKHA4	-0.071494	33.44	-4.4E-01	rgb(121,159,234)	1.6489	None
ATF6	ANGPT2	0.071494	33.44	0.444	rgb(222,132,133)	1.6489	None
ELF4	INHA	0.071494	33.44	0.442	rgb(222,133,133)	1.6489	None
ELF5	NTRK3	0.071494	33.44	0.436	rgb(222,134,135)	1.6489	None
HOXB3	CAMKV	0.071494	33.44	0.439	rgb(222,133,134)	1.6489	None
IRF8	LINC00907	-0.071494	33.44	-4.4E-01	rgb(122,159,234)	1.6489	None
MSX2	WNT2B	0.071494	33.44	0.436	rgb(222,134,135)	1.6489	None
MYCN	KANK4	0.071494	33.44	0.438	rgb(222,133,134)	1.6489	None
EGR2	ZC3H12A	0.071085	33.43	0.434	rgb(222,134,135)	1.6487	None
ETV4	MT1F	0.071085	33.43	0.43	rgb(222,135,136)	1.6487	None
FLI1	SLFN12	0.071085	33.43	0.43	rgb(222,135,136)	1.6487	None
GLI2	PCBP3	-0.071085	33.43	-4.3E-01	rgb(124,161,233)	1.6487	None
GLI2	RGS17	-0.071085	33.43	-4.3E-01	rgb(124,160,233)	1.6487	None
MAF	GATA3	-0.071085	33.43	-4.3E-01	rgb(124,161,233)	1.6487	None
MAFB	KCNMB2	0.071085	33.43	0.433	rgb(222,134,135)	1.6487	None
NKX3-2	ANKS1B	0.071085	33.43	0.435	rgb(222,134,135)	1.6487	None
PRDM16	ADH1A	-0.071085	33.43	-4.3E-01	rgb(124,161,233)	1.6487	None
RORC	MYEF2	-0.071085	33.43	-4.3E-01	rgb(123,160,233)	1.6487	None
RXRG	CYB5A	-0.071085	33.43	-4.3E-01	rgb(125,161,233)	1.6487	None
SHOX2	LPPR1	0.071085	33.43	0.435	rgb(222,134,135)	1.6487	2,2
SPIB	CITED2	0.071085	33.43	0.432	rgb(222,134,135)	1.6487	None
TFAP2A	SPP1	0.071085	33.43	0.426	rgb(222,136,136)	1.6487	None
FOSB	ONECUT3	-0.070676	33.42	-4.2E-01	rgb(126,161,233)	1.6485	None
FOXA2	AREG	0.070676	33.42	0.42	rgb(222,137,138)	1.6485	None
GATA4	CTNND1	-0.070676	33.42	-4.2E-01	rgb(126,162,233)	1.6485	None
GLI2	LOC100130476	-0.070676	33.42	-4.2E-01	rgb(126,162,233)	1.6485	2,2
IRX3	GALR1	-0.070676	33.42	-4.2E-01	rgb(127,162,233)	1.6485	None
NR2F1	DQ591848	-0.070676	33.42	-4.2E-01	rgb(126,162,233)	1.6485	2,2
UNCX	TRIM35	0.070676	33.42	0.421	rgb(222,137,137)	1.6485	None
ARX	ONECUT2	0.070266	33.41	0.406	rgb(221,139,140)	1.6483	None
EBF3	PDGFB	0.070266	33.41	0.408	rgb(221,139,140)	1.6483	None
HOXB3	DPF3	0.070266	33.41	0.406	rgb(221,139,140)	1.6483	None
IRF8	MNX1	-0.070266	33.41	-4.1E-01	rgb(128,163,233)	1.6483	None
ISL1	HTR7	0.070266	33.41	0.415	rgb(222,138,139)	1.6483	None
MYRF	FAM95A	0.070266	33.41	0.412	rgb(222,138,139)	1.6483	2,2
PAX4	ESRRG	-0.070266	33.41	-4.1E-01	rgb(128,163,233)	1.6483	None
PHOX2A	NPAS4	-0.070266	33.41	-4.1E-01	rgb(129,163,232)	1.6483	None
TBX15	BSN	0.070266	33.41	0.409	rgb(222,139,140)	1.6483	None
DLX2	LDB1	0.069857	33.4	0.395	rgb(221,141,142)	1.6481	None
ELF3	MAPK15	0.069857	33.4	0.398	rgb(221,141,142)	1.6481	None
LHX8	COMMD3-BMI1	0.069857	33.4	0.404	rgb(221,140,141)	1.6481	None
MAFB	SLCO1C1	0.069857	33.4	0.404	rgb(221,140,141)	1.6481	None
MAFF	BTG2	0.069857	33.4	0.404	rgb(221,140,141)	1.6481	None
MEIS2	SLC22A10	0.069857	33.4	0.398	rgb(221,141,142)	1.6481	None
NHLH1	DNAH9	0.069857	33.4	0.404	rgb(221,140,141)	1.6481	None
PHOX2A	CDH5	-0.069857	33.4	-4.0E-01	rgb(130,164,232)	1.6481	None
PRDM16	IER3	-0.069857	33.4	-4.0E-01	rgb(131,164,232)	1.6481	None
TFAP2B	TRIM9	0.069857	33.4	0.396	rgb(221,141,142)	1.6481	None
ZFHX2	FBXL16	-0.069857	33.4	-4.0E-01	rgb(131,165,232)	1.6481	None
ARID5B	IGFBP5	0.069448	33.39	0.386	rgb(221,143,144)	1.6479	None
ETV1	ST8SIA1	-0.069448	33.39	-3.9E-01	rgb(132,165,232)	1.6479	None
FOS	SLC47A1	-0.069448	33.39	-3.9E-01	rgb(133,166,232)	1.6479	None
FOXO1	GLIPR1	0.069448	33.39	0.391	rgb(221,142,143)	1.6479	None
GLI2	CORO2B	0.069448	33.39	0.388	rgb(221,143,144)	1.6479	None
HOXD4	PTHLH	-0.069448	33.39	-3.9E-01	rgb(132,165,232)	1.6479	None
MAF	MN1	-0.069448	33.39	-3.9E-01	rgb(132,165,232)	1.6479	None
NFIA	SLC2A3	0.069448	33.39	0.392	rgb(221,142,143)	1.6479	None
SOX3	PTH1R	-0.069448	33.39	-3.9E-01	rgb(132,165,232)	1.6479	None
TBX15	SYT4	0.069448	33.39	0.385	rgb(221,143,144)	1.6479	None
TFAP2B	ALDH3A2	0.069448	33.39	0.388	rgb(221,143,144)	1.6479	None
EGR2	AK097702	0.069039	33.38	0.381	rgb(221,144,145)	1.6477	2,2
FOXE3	PLA2R1	0.069039	33.38	0.384	rgb(221,144,144)	1.6477	None
GATA3	LMX1B	0.069039	33.38	0.381	rgb(221,144,145)	1.6477	None
IRF8	PRX	-0.069039	33.38	-3.8E-01	rgb(134,167,232)	1.6477	None
IRX1	ELAVL3	0.069039	33.38	0.384	rgb(221,144,144)	1.6477	None
LHX8	ZC3H12A	0.069039	33.38	0.383	rgb(221,144,145)	1.6477	None
MAFB	OXTR	-0.069039	33.38	-3.8E-01	rgb(135,167,231)	1.6477	None
ONECUT3	FMN2	0.069039	33.38	0.377	rgb(221,145,146)	1.6477	None
PHOX2A	NFKBIZ	-0.069039	33.38	-3.8E-01	rgb(135,167,231)	1.6477	None
RARB	PCBP3	-0.069039	33.38	-3.8E-01	rgb(134,166,232)	1.6477	None
SOX3	MEIS1-AS3	0.069039	33.38	0.384	rgb(221,144,144)	1.6477	None
ARID5B	MYH11	-0.06863	33.37	-3.7E-01	rgb(138,169,231)	1.6475	None
ELF4	IL1A	-0.06863	33.37	-3.7E-01	rgb(136,168,231)	1.6475	None
FOXL1	TMEM27	0.06863	33.37	0.368	rgb(221,147,148)	1.6475	2,2
GATA3	NGF	0.06863	33.37	0.374	rgb(221,146,146)	1.6475	None
GLI2	ARRDC4	-0.06863	33.37	-3.7E-01	rgb(136,168,231)	1.6475	None
HAND2	SCG3	0.06863	33.37	0.374	rgb(221,146,146)	1.6475	None
HOXA9	BCRP3	0.06863	33.37	0.367	rgb(221,147,148)	1.6475	None
IRF4	HDAC9	-0.06863	33.37	-3.7E-01	rgb(136,168,231)	1.6475	None
IRX1	ALK	-0.06863	33.37	-3.7E-01	rgb(137,169,231)	1.6475	None
MAFA	GPR37L1	0.06863	33.37	0.372	rgb(221,146,147)	1.6475	None
NR4A3	TTYH1	0.06863	33.37	0.375	rgb(221,145,146)	1.6475	None
SOX4	JAM2	0.06863	33.37	0.37	rgb(221,146,147)	1.6475	None
UNCX	TPPP3	-0.06863	33.37	-3.7E-01	rgb(137,168,231)	1.6475	None
ZIC3	NMRK2	-0.06863	33.37	-3.7E-01	rgb(137,168,231)	1.6475	None
ARX	MFSD2A	0.068221	33.36	0.364	rgb(221,147,148)	1.6473	None
FOXA1	KIAA1199	0.068221	33.36	0.364	rgb(221,147,148)	1.6473	2,2
GATA3	LINC00634	0.068221	33.36	0.359	rgb(221,148,149)	1.6473	None
HIVEP3	P2RY2	0.068221	33.36	0.362	rgb(221,148,149)	1.6473	None
HOXB2	SCN4B	0.068221	33.36	0.363	rgb(221,148,148)	1.6473	None
IRF8	CGA	0.068221	33.36	0.356	rgb(221,149,150)	1.6473	None
LMX1A	LOC100507584	0.068221	33.36	0.357	rgb(221,149,150)	1.6473	2,2
NEUROD2	SRRM4	0.068221	33.36	0.364	rgb(221,148,148)	1.6473	None
NEUROG3	PDK4	0.068221	33.36	0.357	rgb(221,149,150)	1.6473	None
NKX2-8	ATP1A2	-0.068221	33.36	-3.6E-01	rgb(138,169,231)	1.6473	None
SOX9	IL1A	0.068221	33.36	0.36	rgb(221,148,149)	1.6473	None
TCF24	LOC90246	0.068221	33.36	0.359	rgb(221,149,149)	1.6473	2,2
FOXE3	BOC	-0.067811	33.35	-3.5E-01	rgb(142,171,230)	1.6471	None
FOXL1	AREG	0.067811	33.35	0.346	rgb(221,151,152)	1.6471	None
FOXL1	PLXNA2	0.067811	33.35	0.354	rgb(221,149,150)	1.6471	None
LHX8	OLR1	-0.067811	33.35	-3.5E-01	rgb(141,171,230)	1.6471	None
PHOX2A	GATA6	-0.067811	33.35	-3.5E-01	rgb(142,171,230)	1.6471	None
RORC	CAPN14	-0.067811	33.35	-3.5E-01	rgb(141,171,230)	1.6471	None
TFAP2B	MKRN3	0.067811	33.35	0.345	rgb(221,151,152)	1.6471	None
ETV5	FEV	-0.067402	33.34	-3.4E-01	rgb(143,172,230)	1.6469	None
FOXC1	PTGER3	0.067402	33.34	0.341	rgb(221,152,153)	1.6469	None
IRX2	IL31RA	0.067402	33.34	0.336	rgb(221,153,154)	1.6469	None
NKX2-2	FFAR4	0.067402	33.34	0.336	rgb(221,153,153)	1.6469	None
NKX2-8	GPRIN1	-0.067402	33.34	-3.4E-01	rgb(143,172,230)	1.6469	None
TEAD1	DDC	-0.067402	33.34	-3.4E-01	rgb(144,173,230)	1.6469	None
TFAP2B	SLC22A10	0.067402	33.34	0.338	rgb(221,152,153)	1.6469	None
ZFP62	BC087859	-0.067402	33.34	-3.4E-01	rgb(143,172,230)	1.6469	2,2
ETV1	LRP1	-0.066993	33.33	-3.3E-01	rgb(145,173,230)	1.6467	None
SOX1	SYT12	-0.066993	33.33	-3.3E-01	rgb(144,173,230)	1.6467	None
TP63	SLC47A1	0.066993	33.33	0.328	rgb(221,154,155)	1.6467	None
ATOH8	NEURL	-0.066993	33.33	-3.3E-01	rgb(146,174,229)	1.6467	2,2
EGR2	CYP27A1	-0.066584	33.32	-3.2E-01	rgb(147,175,229)	1.6465	None
EGR3	ACTC1	0.066584	33.32	0.317	rgb(220,156,157)	1.6465	None
FOSL1	NEBL	0.066584	33.32	0.315	rgb(220,157,157)	1.6465	None
GATA3	IGFBP3	-0.066584	33.32	-3.2E-01	rgb(148,175,229)	1.6465	None
HOXD4	FOXL1	0.066584	33.32	0.316	rgb(220,157,157)	1.6465	None
LMX1A	LINC00607	0.066584	33.32	0.324	rgb(221,155,156)	1.6465	None
PAX6	GP2	0.066584	33.32	0.318	rgb(220,156,157)	1.6465	None
PBX1	PCDP1	-0.066584	33.32	-3.2E-01	rgb(148,175,229)	1.6465	2,2
TFAP2B	SDC4	0.066584	33.32	0.323	rgb(221,155,156)	1.6465	None
TGIF2	DCDC5	-0.066584	33.32	-3.2E-01	rgb(148,175,229)	1.6465	2,2
TLX3	ELAVL4	-0.066584	33.32	-3.2E-01	rgb(147,174,229)	1.6465	None
ZFHX2	NECAB2	-0.066584	33.32	-3.2E-01	rgb(147,174,229)	1.6465	None
FOXE3	PTH2R	0.066175	33.31	0.311	rgb(220,158,158)	1.6463	None
GLI2	SCT	0.066175	33.31	0.307	rgb(220,158,159)	1.6463	None
HOXB3	FOSL1	0.066175	33.31	0.314	rgb(220,157,158)	1.6463	None
HOXD4	CDC42P3	-0.066175	33.31	-3.1E-01	rgb(150,177,229)	1.6463	None
PAX4	CCDC108	-0.066175	33.31	-3.1E-01	rgb(151,177,229)	1.6463	2,2
PBX3	S100Z	-0.066175	33.31	-3.1E-01	rgb(149,176,229)	1.6463	None
POU6F1	PTH1R	-0.066175	33.31	-3.1E-01	rgb(149,176,229)	1.6463	None
RXRG	HPX	0.066175	33.31	0.313	rgb(220,157,158)	1.6463	None
EBF3	SLC2A1	-0.065766	33.3	-3.0E-01	rgb(152,178,228)	1.6461	None
ETV5	ELFN2	-0.065766	33.3	-3.0E-01	rgb(151,177,229)	1.6461	None
ETV5	SLC5A7	-0.065766	33.3	-3.0E-01	rgb(151,177,229)	1.6461	None
FOS	BAALC	-0.065766	33.3	-3.0E-01	rgb(152,177,228)	1.6461	None
MAFA	EDNRB	-0.065766	33.3	-3.0E-01	rgb(151,177,229)	1.6461	None
MSX2	DOCK10	0.065766	33.3	0.297	rgb(220,160,161)	1.6461	None
RFX3	PTGS1	0.065766	33.3	0.3	rgb(220,160,160)	1.6461	None
SOX3	PRG4	0.065766	33.3	0.305	rgb(220,159,159)	1.6461	None
TFAP2B	COL28A1	-0.065766	33.3	-3.0E-01	rgb(151,177,229)	1.6461	None
HSF4	CORO2B	0.065357	33.29	0.288	rgb(220,162,163)	1.6459	None
IRX1	ATP2A3	-0.065357	33.29	-2.9E-01	rgb(155,179,228)	1.6459	None
MAFF	HDAC9	0.065357	33.29	0.288	rgb(220,162,163)	1.6459	None
MNX1	LRRC73	-0.065357	33.29	-2.9E-01	rgb(153,178,228)	1.6459	None
NR2F1	ARL6	0.065357	33.29	0.285	rgb(220,163,163)	1.6459	None
PAX6	CBLN2	-0.065357	33.29	-2.9E-01	rgb(153,178,228)	1.6459	None
SATB2	TAC1	-0.065357	33.29	-2.9E-01	rgb(153,178,228)	1.6459	None
SCRT1	NPHP1	-0.065357	33.29	-2.9E-01	rgb(155,179,228)	1.6459	None
SP5	PCBP3	0.065357	33.29	0.288	rgb(220,162,163)	1.6459	None
TFCP2L1	SKOR1	0.065357	33.29	0.295	rgb(220,161,161)	1.6459	None
TLX3	PCED1B	0.065357	33.29	0.287	rgb(220,162,163)	1.6459	None
ADNP	TMEM55A	-0.065357	33.29	-2.9E-01	rgb(155,179,228)	1.6459	2,2
FEV	ZMYM2	-0.064947	33.28	-2.8E-01	rgb(155,180,228)	1.6457	None
FOXO1	ACVR1C	-0.064947	33.28	-2.8E-01	rgb(157,181,227)	1.6457	None
IRF4	RASSF4	-0.064947	33.28	-2.8E-01	rgb(157,180,228)	1.6457	None
MIXL1	SNCAIP	0.064947	33.28	0.284	rgb(220,163,163)	1.6457	None
NEUROD2	NEUROD1	0.064947	33.28	0.285	rgb(220,163,163)	1.6457	None
PAX3	TCN1	-0.064947	33.28	-2.8E-01	rgb(156,180,228)	1.6457	None
PBX1	MATN2	-0.064947	33.28	-2.8E-01	rgb(156,180,228)	1.6457	None
FOSB	MAFF	0.064538	33.27	0.266	rgb(220,166,167)	1.6455	None
HOXA9	PAMR1	0.064538	33.27	0.273	rgb(220,165,165)	1.6455	None
HOXB3	NIPAL4	0.064538	33.27	0.274	rgb(220,165,165)	1.6455	None
MXI1	RNF223	0.064538	33.27	0.274	rgb(220,165,165)	1.6455	None
RARB	RFX4	-0.064538	33.27	-2.7E-01	rgb(158,181,227)	1.6455	None
RXRG	KCNB2	0.064538	33.27	0.272	rgb(220,165,166)	1.6455	None
ZIC3	GPR63	-0.064538	33.27	-2.7E-01	rgb(158,181,227)	1.6455	None
ZIC3	MLN	-0.064538	33.27	-2.7E-01	rgb(158,181,227)	1.6455	None
HOXD4	TPPP3	-0.064129	33.26	-2.6E-01	rgb(161,183,227)	1.6453	None
LHX1	SBK2	-0.064129	33.26	-2.6E-01	rgb(160,182,227)	1.6453	None
NR2F1	SLC47A1	0.064129	33.26	0.26	rgb(220,167,168)	1.6453	None
RXRG	SCN3A	-0.064129	33.26	-2.6E-01	rgb(161,183,227)	1.6453	None
TBX15	MAPK11	0.064129	33.26	0.256	rgb(220,168,169)	1.6453	None
ASCL1	KIF19	0.06372	33.25	0.248	rgb(220,170,170)	1.6451	None
DMBX1	ADCYAP1	-0.06372	33.25	-2.5E-01	rgb(162,183,227)	1.6451	None
HOXD4	MAPK8IP2	0.06372	33.25	0.247	rgb(220,170,170)	1.6451	None
IRX1	UNC5B	0.06372	33.25	0.246	rgb(220,170,170)	1.6451	None
