TF	Target	Time	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray	weight	color
ASCL1	HOOK3	[72]	-0.56265	45.53	-0.53	(0.4, 0.5764705882352941, 0.9294117647058824)	1.8906	None	5	(0.4, 0.5764705882352941, 0.9294117647058824)
ASCL1	KCNA6	[48, 72, 96]	0.3499	40.32	0.317	(0.8627450980392157, 0.615686274509804, 0.615686274509804)	1.7864	2,2	3	(0.8627450980392157, 0.615686274509804, 0.615686274509804)
ASCL1	KCNB2	[48, 72, 96]	0.98474	50.88	0.884	(0.8901960784313725, 0.18823529411764706, 0.19607843137254902)	1.9976	None	8	(0.8901960784313725, 0.18823529411764706, 0.19607843137254902)
ASCL1	KCNH2	[48, 72, 96]	0.21649000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	KCNH7	[48, 72, 96]	-0.66285	47.83	-0.83	(0.1450980392156863, 0.4235294117647059, 0.9764705882352941)	1.9366	None	8	(0.1450980392156863, 0.4235294117647059, 0.9764705882352941)
ASCL1	KCNJ11	[48, 72, 96]	0.18681	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	KCNJ6	[48, 72, 96]	0.88085	50.59	0.588	(0.8745098039215686, 0.4117647058823529, 0.41568627450980394)	1.9918	None	5	(0.8745098039215686, 0.4117647058823529, 0.41568627450980394)
ASCL1	KCNK17	[48, 72, 96]	-0.9030600000000001	50.65	-0.73	(0.22745098039215686, 0.47058823529411764, 0.9607843137254902)	1.993	None	7	(0.22745098039215686, 0.47058823529411764, 0.9607843137254902)
ASCL1	KCNQ1OT1	[72]	-0.50215	44.25	-0.25	(0.6352941176470588, 0.7215686274509804, 0.8901960784313725)	1.865	None	2	(0.6352941176470588, 0.7215686274509804, 0.8901960784313725)
ASCL1	KIF19	[48, 72, 96]	0.9417200000000001	50.77	0.767	(0.8823529411764706, 0.27450980392156865, 0.2823529411764706)	1.9954	None	7	(0.8823529411764706, 0.27450980392156865, 0.2823529411764706)
ASCL1	KLHL32	[48, 72, 96]	0.96194	50.79	0.794	(0.8862745098039215, 0.2549019607843137, 0.2627450980392157)	1.9958	None	7	(0.8862745098039215, 0.2549019607843137, 0.2627450980392157)
ASCL1	LAMP3	[48]	0.66532	47.63	0.632	(0.8784313725490196, 0.3764705882352941, 0.3803921568627451)	1.9326	None	6	(0.8784313725490196, 0.3764705882352941, 0.3803921568627451)
ASCL1	LINC00893	[72]	-0.7127100000000001	48.8	-0.8	(0.16862745098039217, 0.43529411764705883, 0.9725490196078431)	1.956	None	8	(0.16862745098039217, 0.43529411764705883, 0.9725490196078431)
ASCL1	LOC100507351	[48, 72, 96]	0.6789	48.22	0.22	(0.8588235294117647, 0.6862745098039216, 0.6862745098039216)	1.9444	2,2	2	(0.8588235294117647, 0.6862745098039216, 0.6862745098039216)
ASCL1	LOC149134	[48]	-0.65586	47.67	-0.67	(0.2784313725490196, 0.5019607843137255, 0.9529411764705882)	1.9334	2,2	6	(0.2784313725490196, 0.5019607843137255, 0.9529411764705882)
ASCL1	LOC284581	[72]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	LRP2BP	[72]	-0.42483000000000004	42.23	-0.23	(0.6509803921568628, 0.7294117647058823, 0.8862745098039215)	1.8246	None	2	(0.6509803921568628, 0.7294117647058823, 0.8862745098039215)
ASCL1	LSAMP	[48, 96]	-0.46095	43.2	-0.2	(0.6784313725490196, 0.7450980392156863, 0.8823529411764706)	1.844	None	2	(0.6784313725490196, 0.7450980392156863, 0.8823529411764706)
ASCL1	LSP1	[48, 72]	0.70222	48.63	0.635	(0.8784313725490196, 0.3764705882352941, 0.3803921568627451)	1.9526	None	6	(0.8784313725490196, 0.3764705882352941, 0.3803921568627451)
ASCL1	MANEAL	[48, 72, 96]	0.7182	48.66	0.659	(0.8784313725490196, 0.3568627450980392, 0.3607843137254902)	1.9532	None	6	(0.8784313725490196, 0.3568627450980392, 0.3607843137254902)
ASCL1	MAP1A	[48, 72, 96]	0.48756000000000005	43.65	0.654	(0.8784313725490196, 0.3607843137254902, 0.36470588235294116)	1.8530000000000002	None	6	(0.8784313725490196, 0.3607843137254902, 0.36470588235294116)
ASCL1	MAPK4	[48, 72, 96]	0.79706	50.3	0.298	(0.8627450980392157, 0.6274509803921569, 0.6313725490196078)	1.986	None	2	(0.8627450980392157, 0.6274509803921569, 0.6313725490196078)
ASCL1	MARCH1	[96]	-0.8597899999999999	50.58	-0.58	(0.3568627450980392, 0.5490196078431373, 0.9372549019607843)	1.9916	2,2	5	(0.3568627450980392, 0.5490196078431373, 0.9372549019607843)
ASCL1	MBOAT4	[48, 72, 96]	-0.94557	50.78	-0.78	(0.1843137254901961, 0.4470588235294118, 0.9686274509803922)	1.9956	None	7	(0.1843137254901961, 0.4470588235294118, 0.9686274509803922)
ASCL1	MIAT	[48, 72, 96]	-0.51327	44.42	-0.42	(0.49019607843137253, 0.6313725490196078, 0.9137254901960784)	1.8684	None	4	(0.49019607843137253, 0.6313725490196078, 0.9137254901960784)
ASCL1	MTUS2	[48, 72, 96]	-0.39523	41.37	-0.37	(0.5411764705882353, 0.6627450980392157, 0.9058823529411765)	1.8074	None	3	(0.5411764705882353, 0.6627450980392157, 0.9058823529411765)
ASCL1	MX2	[48, 72]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	MYT1	[48, 72, 96]	0.71923	48.68	0.684	(0.8823529411764706, 0.33725490196078434, 0.34509803921568627)	1.9536	None	6	(0.8823529411764706, 0.33725490196078434, 0.34509803921568627)
ASCL1	NHSL2	[48, 96]	0.2917	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	NPAS3	[48, 72, 96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	NPPB	[72]	0.85836	50.53	0.535	(0.8745098039215686, 0.45098039215686275, 0.4549019607843137)	1.9906	None	5	(0.8745098039215686, 0.45098039215686275, 0.4549019607843137)
ASCL1	NPSR1-AS1	[48, 96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	NPTXR	[48, 72, 96]	0.9201799999999999	50.69	0.6859999999999999	(0.8823529411764706, 0.33725490196078434, 0.3411764705882353)	1.9938	None	6	(0.8823529411764706, 0.33725490196078434, 0.3411764705882353)
ASCL1	NR4A3	[48, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	NRXN2	[72]	0.9181600000000001	50.72	0.722	(0.8823529411764706, 0.30980392156862746, 0.3176470588235294)	1.9944	None	7	(0.8823529411764706, 0.30980392156862746, 0.3176470588235294)
ASCL1	PCED1B-AS1	[72]	-0.64565	47.54	-0.54	(0.396078431372549, 0.5725490196078431, 0.9294117647058824)	1.9308	None	5	(0.396078431372549, 0.5725490196078431, 0.9294117647058824)
ASCL1	PELI3	[48, 72, 96]	0.55912	45.42	0.424	(0.8705882352941177, 0.5333333333333333, 0.5372549019607843)	1.8884	None	4	(0.8705882352941177, 0.5333333333333333, 0.5372549019607843)
ASCL1	PLCL1	[48, 72, 96]	0.62872	46.76	0.762	(0.8823529411764706, 0.2823529411764706, 0.28627450980392155)	1.9152	None	7	(0.8823529411764706, 0.2823529411764706, 0.28627450980392155)
ASCL1	PMS2L14	[72]	0.20195	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	POU2F2	[48]	-0.6484300000000001	47.56	-0.56	(0.3764705882352941, 0.5607843137254902, 0.9333333333333333)	1.9312	None	5	(0.3764705882352941, 0.5607843137254902, 0.9333333333333333)
ASCL1	PPM1E	[48, 96]	0.37859	41.23	0.22699999999999998	(0.8627450980392157, 0.6823529411764706, 0.6823529411764706)	1.8046	None	2	(0.8627450980392157, 0.6823529411764706, 0.6823529411764706)
ASCL1	PSD	[48, 72, 96]	0.65495	47.5	0.499	(0.8705882352941177, 0.47843137254901963, 0.4823529411764706)	1.93	None	4	(0.8705882352941177, 0.47843137254901963, 0.4823529411764706)
ASCL1	PTGDR2	[72]	0.9542299999999999	50.8	0.797	(0.8862745098039215, 0.2549019607843137, 0.25882352941176473)	1.996	None	7	(0.8862745098039215, 0.2549019607843137, 0.25882352941176473)
ASCL1	RAB39B	[48, 72, 96]	0.6481100000000001	47.41	0.414	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)	1.9282	2,2	4	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)
ASCL1	REEP2	[48, 72, 96]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	RGS16	[72, 96]	0.51295	44.41	0.409	(0.8666666666666667, 0.5450980392156862, 0.5490196078431373)	1.8682	None	4	(0.8666666666666667, 0.5450980392156862, 0.5490196078431373)
ASCL1	RIIAD1	[48]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	RNF213	[72]	-0.45883999999999997	43.13	-0.13	(0.7411764705882353, 0.7843137254901961, 0.8705882352941177)	1.8426	None	1	(0.7411764705882353, 0.7843137254901961, 0.8705882352941177)
ASCL1	RPL36A-HNRNPH2	[48]	0.45816	43.12	0.12	(0.8549019607843137, 0.7607843137254902, 0.7607843137254902)	1.8424	None	1	(0.8549019607843137, 0.7607843137254902, 0.7607843137254902)
ASCL1	SBK1	[48]	0.35291999999999996	40.23	0.22899999999999998	(0.8627450980392157, 0.6784313725490196, 0.6823529411764706)	1.7846	None	2	(0.8627450980392157, 0.6784313725490196, 0.6823529411764706)
ASCL1	SCN3A	[48, 72, 96]	0.30739	39.02	0.018000000000000002	(0.8509803921568627, 0.8392156862745098, 0.8392156862745098)	1.7604	2,2	1	(0.8509803921568627, 0.8392156862745098, 0.8392156862745098)
ASCL1	SDK2	[48, 72, 96]	0.37556999999999996	40.59	0.59	(0.8745098039215686, 0.40784313725490196, 0.4117647058823529)	1.7918	None	5	(0.8745098039215686, 0.40784313725490196, 0.4117647058823529)
ASCL1	SERPINI1	[48, 72]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	SLC14A2	[48]	-0.36762	40.47	-0.47	(0.45098039215686275, 0.6078431372549019, 0.9215686274509803)	1.7894	None	4	(0.45098039215686275, 0.6078431372549019, 0.9215686274509803)
ASCL1	SLC1A2	[72, 96]	0.91422	50.71	0.7140000000000001	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)	1.9942	None	7	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)
ASCL1	SLC25A27	[96]	-0.51498	44.44	-0.44	(0.47843137254901963, 0.6235294117647059, 0.9176470588235294)	1.8688	None	4	(0.47843137254901963, 0.6235294117647059, 0.9176470588235294)
ASCL1	SNED1	[48, 96]	-0.68498	48.46	-0.46	(0.4588235294117647, 0.611764705882353, 0.9215686274509803)	1.9492	None	4	(0.4588235294117647, 0.611764705882353, 0.9215686274509803)
ASCL1	SPON1	[48]	-0.9542299999999999	50.8	-0.8	(0.17254901960784313, 0.4392156862745098, 0.9686274509803922)	1.996	None	8	(0.17254901960784313, 0.4392156862745098, 0.9686274509803922)
ASCL1	SPTBN4	[48, 72, 96]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	SV2B	[48, 72, 96]	0.8027	49.99	0.987	(0.8941176470588236, 0.10980392156862745, 0.11764705882352941)	1.9798	None	9	(0.8941176470588236, 0.10980392156862745, 0.11764705882352941)
ASCL1	SYT2	[72]	-0.5319	44.69	-0.69	(0.26666666666666666, 0.49411764705882355, 0.9529411764705882)	1.8738	None	6	(0.26666666666666666, 0.49411764705882355, 0.9529411764705882)
ASCL1	SYT5	[48, 72, 96]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	TDO2	[48, 72, 96]	0.76555	49.54	0.54	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)	1.9708	2,2	5	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)
ASCL1	TMEM169	[48]	0.027770999999999997	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	TMPRSS6	[72]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	TNFSF14	[48]	-0.65773	47.7	-0.7	(0.2549019607843137, 0.48627450980392156, 0.9568627450980393)	1.9340000000000002	2,2	7	(0.2549019607843137, 0.48627450980392156, 0.9568627450980393)
ASCL1	TP73	[48, 72, 96]	0.66794	48.21	0.21	(0.8588235294117647, 0.6941176470588235, 0.6941176470588235)	1.9442	None	2	(0.8588235294117647, 0.6941176470588235, 0.6941176470588235)
ASCL1	TRPM2	[48, 72]	0.98915	50.9	0.9	(0.8901960784313725, 0.17647058823529413, 0.1843137254901961)	1.9980000000000002	None	9	(0.8901960784313725, 0.17647058823529413, 0.1843137254901961)
ASCL1	TTBK1	[48]	0.0032180999999999998	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	TTLL6	[48, 96]	-0.54271	45.23	-0.23	(0.6509803921568628, 0.7294117647058823, 0.8862745098039215)	1.8846	None	2	(0.6509803921568628, 0.7294117647058823, 0.8862745098039215)
ASCL1	UTS2B	[72]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL1	WNT9A	[48, 72]	0.7532399999999999	49.55	0.555	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)	1.9709999999999999	None	5	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)
ASCL1	ZNF518A	[72]	-0.9312299999999999	50.75	-0.75	(0.21176470588235294, 0.4627450980392157, 0.9607843137254902)	1.995	None	7	(0.21176470588235294, 0.4627450980392157, 0.9607843137254902)
ASCL1	ZRSR1	[48]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	ABLIM2	[72, 96]	0.6552600000000001	47.66	0.7490000000000001	(0.8823529411764706, 0.2901960784313726, 0.29411764705882354)	1.9332	None	7	(0.8823529411764706, 0.2901960784313726, 0.29411764705882354)
ASCL2	ACE	[72]	-0.34168000000000004	40.16	-0.16	(0.7137254901960784, 0.7686274509803922, 0.8745098039215686)	1.7832	None	1	(0.7137254901960784, 0.7686274509803922, 0.8745098039215686)
ASCL2	ADAMTSL2	[48, 72, 96]	0.41526	42.15	0.152	(0.8588235294117647, 0.7372549019607844, 0.7372549019607844)	1.8230000000000002	None	1	(0.8588235294117647, 0.7372549019607844, 0.7372549019607844)
ASCL2	ADCY5	[48, 96]	0.42641999999999997	42.25	0.248	(0.8627450980392157, 0.6666666666666666, 0.6666666666666666)	1.825	None	2	(0.8627450980392157, 0.6666666666666666, 0.6666666666666666)
ASCL2	AEBP1	[72]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	AK311257	[72, 96]	0.27573000000000003	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	AK5	[48, 72, 96]	-0.46595	43.29	-0.29	(0.6039215686274509, 0.7019607843137254, 0.8941176470588236)	1.8458	None	2	(0.6039215686274509, 0.7019607843137254, 0.8941176470588236)
ASCL2	ANKS1B	[48, 72]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	ANXA6	[72]	0.8407600000000001	50.47	0.469	(0.8705882352941177, 0.5019607843137255, 0.5019607843137255)	1.9894	None	4	(0.8705882352941177, 0.5019607843137255, 0.5019607843137255)
ASCL2	APLP1	[48, 72, 96]	0.16022999999999998	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	ARC	[72]	-0.59213	46.42	-0.42	(0.4980392156862745, 0.6352941176470588, 0.9137254901960784)	1.9084	None	4	(0.4980392156862745, 0.6352941176470588, 0.9137254901960784)
ASCL2	ARHGEF26-AS1	[72]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	ASIC1	[96]	0.9559	50.78	0.777	(0.8862745098039215, 0.27058823529411763, 0.27450980392156865)	1.9956	None	7	(0.8862745098039215, 0.27058823529411763, 0.27450980392156865)
ASCL2	ASIC4	[48, 72, 96]	-0.31151999999999996	39.02	-0.018000000000000002	(0.8352941176470589, 0.8431372549019608, 0.8549019607843137)	1.7604	None	1	(0.8352941176470589, 0.8431372549019608, 0.8549019607843137)
ASCL2	ATP6V1B1	[48]	0.58355	46.31	0.312	(0.8627450980392157, 0.615686274509804, 0.6196078431372549)	1.9062	None	3	(0.8627450980392157, 0.615686274509804, 0.6196078431372549)
ASCL2	ATP8B2	[48]	0.2917	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	AX747090	[48, 96]	0.73687	49.28	0.27699999999999997	(0.8627450980392157, 0.6431372549019608, 0.6470588235294118)	1.9656	2,2	2	(0.8627450980392157, 0.6431372549019608, 0.6470588235294118)
ASCL2	BAIAP3	[48, 72, 96]	0.9770399999999999	50.85	0.8490000000000001	(0.8862745098039215, 0.21568627450980393, 0.2196078431372549)	1.9969999999999999	None	8	(0.8862745098039215, 0.21568627450980393, 0.2196078431372549)
ASCL2	BC107568	[48, 72, 96]	0.7379	49.29	0.29100000000000004	(0.8627450980392157, 0.6313725490196078, 0.6352941176470588)	1.9658	2,2	2	(0.8627450980392157, 0.6313725490196078, 0.6352941176470588)
ASCL2	BRSK2	[48, 72, 96]	0.2917	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	BTBD11	[96]	0.66035	47.57	0.57	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)	1.9314	None	5	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)
ASCL2	C1RL-AS1	[72]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	C2CD4B	[72, 96]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CACNA1G	[96]	0.27573000000000003	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CACNA2D2	[96]	0.75963	49.6	0.602	(0.8784313725490196, 0.4, 0.403921568627451)	1.972	None	6	(0.8784313725490196, 0.4, 0.403921568627451)
ASCL2	CACNB4	[72]	-0.34545	40.05	-0.053	(0.807843137254902, 0.8235294117647058, 0.8588235294117647)	1.781	None	1	(0.807843137254902, 0.8235294117647058, 0.8588235294117647)
ASCL2	CADM3	[72, 96]	0.7793	49.63	0.625	(0.8784313725490196, 0.3843137254901961, 0.38823529411764707)	1.9726	None	6	(0.8784313725490196, 0.3843137254901961, 0.38823529411764707)
ASCL2	CADPS	[48, 72, 96]	0.76122	49.52	0.519	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)	1.9704	None	5	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)
ASCL2	CAMK2B	[48, 72, 96]	0.16022999999999998	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CCDC113	[96]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CCDC28B	[72]	0.618	46.56	0.556	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)	1.9112	None	5	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)
ASCL2	CCDC78	[96]	0.9521700000000001	50.77	0.768	(0.8823529411764706, 0.27450980392156865, 0.2823529411764706)	1.9954	None	7	(0.8823529411764706, 0.27450980392156865, 0.2823529411764706)
ASCL2	CCDC85B	[72]	0.62308	46.63	0.629	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)	1.9126	None	6	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)
ASCL2	CCDC86	[72]	0.76555	49.54	0.5429999999999999	(0.8745098039215686, 0.44313725490196076, 0.4470588235294118)	1.9708	None	5	(0.8745098039215686, 0.44313725490196076, 0.4470588235294118)
ASCL2	CCDC88A	[48, 96]	0.24609	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CCR6	[72]	0.8476799999999999	50.55	0.5479999999999999	(0.8745098039215686, 0.4392156862745098, 0.4470588235294118)	1.9909999999999999	None	5	(0.8745098039215686, 0.4392156862745098, 0.4470588235294118)
ASCL2	CD70	[72]	0.24609	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ASCL2	CDH22	[48, 72, 96]	0.55725	45.4	0.395	(0.8666666666666667, 0.5568627450980392, 0.5568627450980392)	1.8880000000000001	None	3	(0.8666666666666667, 0.5568627450980392, 0.5568627450980392)
ASCL2	CDK5R1	[48, 96]	0.5162100000000001	44.43	0.428	(0.8705882352941177, 0.5294117647058824, 0.5333333333333333)	1.8686	None	4	(0.8705882352941177, 0.5294117647058824, 0.5333333333333333)
ASCL2	CDK5R2	[48, 72, 96]	0.31522	39.31	0.311	(0.8627450980392157, 0.6196078431372549, 0.6196078431372549)	1.7662	None	3	(0.8627450980392157, 0.6196078431372549, 0.6196078431372549)
ASCL2	CELSR2	[48, 96]	0.9312299999999999	50.72	0.7240000000000001	(0.8823529411764706, 0.30980392156862746, 0.3137254901960784)	1.9944	None	7	(0.8823529411764706, 0.30980392156862746, 0.3137254901960784)
